player_id,player_name,season,team,G,GS,IP,TBF,W,L,S,HD,H,HR,BB,SO,ERA,WHIP,WAR,FIP,RA9,rRA9,rRA9pf,K_pct,BB_pct,HR_per9,K_minus_BB,K_pct_reg,BB_pct_reg,HR_per9_reg,ERA_reg,FIP_reg
10213,유희관,2016,16 P,30,29,185.2,809,15,6,0,0,212,22,58,102,4.41,1.45,4.54,5.35,4.61,4.52,4.62,0.1260815822002472,0.0716934487021013,1.0691144708423326,0.0543881334981458,0.12631527690814529,0.07170608376074876,1.0680899046668242,4.408837393424284,5.346636470845162
10213,유희관,2017,17 P,30,29,188.2,822,11,6,0,1,228,20,41,106,4.53,1.43,3.31,4.9,4.96,4.76,5.1,0.1289537712895377,0.0498783454987834,0.9564293304994688,0.0790754257907542,0.12921031030390434,0.049933610991992804,0.956442719312428,4.526777293567708,4.898291750508975
10213,유희관,2019,19 P,28,27,166.1,692,11,8,0,0,171,8,42,64,3.25,1.28,3.94,4.26,3.63,3.5,3.75,0.0924855491329479,0.0606936416184971,0.4334738109572547,0.0317919075144508,0.09295668425554232,0.06073066052616898,0.43462386755660537,3.251933926616124,4.257545649072216
10217,이용찬,2018,18 P,25,24,144.0,608,15,3,0,0,151,14,36,102,3.63,1.3,4.69,4.68,3.88,3.79,3.88,0.1677631578947368,0.0592105263157894,0.875,0.1085526315789473,0.16798072865112326,0.05928490647361083,0.8766708603372857,3.6363972684120536,4.680803553356383
10217,이용찬,2019,19 P,26,26,148.1,651,7,10,0,0,168,15,45,102,4.07,1.44,2.31,4.34,4.55,4.3,4.56,0.1566820276497695,0.0691244239631336,0.911546252532073,0.0875576036866359,0.15677948036921086,0.06910936747170059,0.9096287610242036,4.066667733987622,4.336712796512188
10220,이재학,2018,18 P,29,29,152.1,658,5,13,0,0,157,13,49,116,4.79,1.35,3.26,4.64,5.14,4.79,4.78,0.1762917933130699,0.0744680851063829,0.7692307692307693,0.1018237082066869,0.1764421468353279,0.07443887259229742,0.7715040806590884,4.788482063486269,4.641022307228449
10299,장원준,2016,16 P,27,27,168.0,727,15,6,0,0,161,14,76,137,3.32,1.41,5.41,4.76,3.54,3.54,3.83,0.1884456671251719,0.1045392022008253,0.75,0.0839064649243466,0.18833412789254292,0.10435876962343732,0.7507594097571756,3.3251687731100685,4.75978527142822
10299,장원준,2017,17 P,29,29,180.1,760,14,9,0,0,172,12,51,125,3.14,1.24,5.65,4.38,3.49,3.45,3.71,0.1644736842105263,0.0671052631578947,0.5996668517490283,0.0973684210526315,0.1645455631094616,0.06706787670652035,0.6016508144335249,3.1443084701436237,4.381086687997229
10363,백정현,2019,19 P,28,27,157.0,677,8,10,0,0,158,17,56,82,4.24,1.36,2.44,5.02,4.87,4.67,4.42,0.121122599704579,0.0827178729689808,0.9745222929936306,0.0384047267355982,0.12143962266922391,0.08261763010899022,0.9723142295487895,4.23577948821237,5.01259416430359
10363,백정현,2021,21 P,27,27,157.2,648,14,5,0,0,142,15,54,109,2.63,1.24,5.54,4.23,3.08,3.04,2.98,0.1682098765432098,0.0833333333333333,0.8587786259541985,0.0848765432098765,0.16845901622305648,0.08330915476434049,0.8580774347174986,2.635611296918671,4.2269961248398245
